Gene_names,log2FoldChange,padj
gene-HMPREF1261_RS05375,-0.640349424261502,0.094146962429781
gene-HMPREF1261_RS10410,-0.640978708625421,5.95597324999034E-10
gene-HMPREF1261_RS10210,-0.641059077574973,8.93358802534276E-10
gene-HMPREF1261_RS04325,-0.641456882330304,2.45092314778107E-20
gene-HMPREF1261_RS05900,-0.641769320921823,1.86727314817904E-05
gene-HMPREF1261_RS04180,-0.643181041389807,9.13743611722718E-26
gene-HMPREF1261_RS04235,-0.643531725711194,1.30800667583338E-22
gene-HMPREF1261_RS08610,-0.644303473942841,5.22889588558814E-05
gene-HMPREF1261_RS06840,-0.645033695598859,0.202130164031372
gene-HMPREF1261_RS11615,-0.645098238999292,0.644731616508489
gene-HMPREF1261_RS02965,-0.649041343842673,2.21502331405009E-18
gene-HMPREF1261_RS11725,-0.649985567691024,4.16033054890678E-10
gene-HMPREF1261_RS01085,-0.650110056241153,0.000781964126069
gene-HMPREF1261_RS04720,-0.654708560464931,1.97321516022219E-05
gene-HMPREF1261_RS04945,-0.657261205713065,0.067735184820727
gene-HMPREF1261_RS08615,-0.65903423618462,3.82202801801397E-12
gene-HMPREF1261_RS00900,-0.659087015802071,2.91387455526788E-14
gene-HMPREF1261_RS07075,-0.659378948156111,0.054696548450439
gene-HMPREF1261_RS03185,-0.659413214619876,0.031849135108617
gene-HMPREF1261_RS02170,-0.660882631349711,0.309278125591287
gene-HMPREF1261_RS04445,-0.661220948113687,7.84896222429825E-14
gene-HMPREF1261_RS04025,-0.661908657409029,8.86069996153056E-14
gene-HMPREF1261_RS08555,-0.668716749270758,1.2300865970076E-23
gene-HMPREF1261_RS06535,-0.670231464997973,0.000224668052141
gene-HMPREF1261_RS09675,-0.670415773564134,3.42556133524609E-10
gene-HMPREF1261_RS02155,-0.67048081734474,0.000421068560772
gene-HMPREF1261_RS09020,-0.671692211511306,6.74250458775988E-16
gene-HMPREF1261_RS09945,-0.674193657586153,1.2697346692818E-17
gene-HMPREF1261_RS11865,-0.676393551525401,1.9007184566228E-27
gene-HMPREF1261_RS03820,-0.677606492651978,1.73334460058928E-17
gene-HMPREF1261_RS01720,-0.678037347324236,0.001596949741887
gene-HMPREF1261_RS10640,-0.678840694940272,2.26877916175636E-12
gene-HMPREF1261_RS08565,-0.681679239059759,1.87338007545982E-16
gene-HMPREF1261_RS11295,-0.68272133352064,4.06830339383676E-19
gene-HMPREF1261_RS03500,-0.683118287626372,0.016226645022233
gene-HMPREF1261_RS08655,-0.686312256392846,3.85854034726204E-22
gene-HMPREF1261_RS10825,-0.687463911890933,2.16109877855717E-19
gene-HMPREF1261_RS04800,-0.687997413133223,0.032468803703235
gene-HMPREF1261_RS13020,-0.69323622145965,0.402151695996693
gene-HMPREF1261_RS05935,-0.697075102374943,9.07976391067046E-21
gene-HMPREF1261_RS04755,-0.698187319494409,1.29529119591957E-16
gene-HMPREF1261_RS04780,-0.702902987175877,9.21546689889775E-14
gene-HMPREF1261_RS04345,-0.704012056708035,1.5977536735864E-21
gene-HMPREF1261_RS00395,-0.704606566314656,3.29124852791785E-21
gene-HMPREF1261_RS02690,-0.705880912071982,8.51970037917606E-08
gene-HMPREF1261_RS05040,-0.705918409610273,8.33210618214625E-09
gene-HMPREF1261_RS07555,-0.708021307604063,8.50645209049319E-10
gene-HMPREF1261_RS08490,-0.708332239557646,7.93648176088369E-29
gene-HMPREF1261_RS01455,-0.709111589726588,2.75078112176927E-13
gene-HMPREF1261_RS05940,-0.710029589890798,2.45761114826092E-09
gene-HMPREF1261_RS06450,-0.711909868000174,1.46143633835538E-15
gene-HMPREF1261_RS03600,-0.71194375070378,1.65943211187386E-15
gene-HMPREF1261_RS04060,-0.71214964913278,0.000119537655107
gene-HMPREF1261_RS03130,-0.713612575030863,1.61481112636504E-06
gene-HMPREF1261_RS09720,-0.71426483801083,2.55579659750148E-09
gene-HMPREF1261_RS10795,-0.714750901586154,0.184095537766573
gene-HMPREF1261_RS05445,-0.717131897609595,5.41932015252248E-16
gene-HMPREF1261_RS05660,-0.721098830141769,2.03082047609681E-09
gene-HMPREF1261_RS02115,-0.724820304937021,0.151596066894455
gene-HMPREF1261_RS10350,-0.724948607101294,8.43605766481876E-11
gene-HMPREF1261_RS02870,-0.725978011822453,2.64412073022779E-11
gene-HMPREF1261_RS05140,-0.727319642238681,1.94863763031845E-07
gene-HMPREF1261_RS06520,-0.728117544066384,0.557975394925055
gene-HMPREF1261_RS01965,-0.728318038399553,0.004349551239863
gene-HMPREF1261_RS01255,-0.730080113061168,1.44614551328018E-13
gene-HMPREF1261_RS04390,-0.731784445567164,1.03249772083987E-28
gene-HMPREF1261_RS00355,-0.735177299078646,0.051226601004963
gene-HMPREF1261_RS00765,-0.73565158408997,0.000120050839314
gene-HMPREF1261_RS03400,-0.735798618502661,8.10731808363775E-23
gene-HMPREF1261_RS09865,-0.737405532513364,1.21264546998282E-08
gene-HMPREF1261_RS04470,-0.737429739612983,2.11331184013587E-20
gene-HMPREF1261_RS09305,-0.738774527225135,7.73939109781406E-09
gene-HMPREF1261_RS06310,-0.739908167367365,0.004838772887314
gene-HMPREF1261_RS03365,-0.74188573009145,0.000673677663062
gene-HMPREF1261_RS08975,-0.742348769851622,8.47226886906239E-30
gene-HMPREF1261_RS05120,-0.742705212221587,5.51087063226155E-17
gene-HMPREF1261_RS08875,-0.742916855674508,2.50617785470379E-20
gene-HMPREF1261_RS00425,-0.743912002908164,7.84092687251445E-16
gene-HMPREF1261_RS04290,-0.74469198658265,1.01402044686503E-16
gene-HMPREF1261_RS09630,-0.744801990068658,0.000534910083269
gene-HMPREF1261_RS11180,-0.746040302179547,0.000925330470854
gene-HMPREF1261_RS05980,-0.747213509098732,3.4915141276172E-10
gene-HMPREF1261_RS01740,-0.748737092363923,1.2322992362947E-08
gene-HMPREF1261_RS05170,-0.749079697869098,3.7272390062841E-21
gene-HMPREF1261_RS10635,-0.750006264465995,9.20605249802125E-14
gene-HMPREF1261_RS08935,-0.754200990664719,5.92252596850755E-22
gene-HMPREF1261_RS11960,-0.754495737507562,0.000123101387903
gene-HMPREF1261_RS04565,-0.755659968392455,8.72515130003798E-28
gene-HMPREF1261_RS11470,-0.756314800044787,6.93259107958725E-17
gene-HMPREF1261_RS05320,-0.756590508126074,4.32470829714197E-07
gene-HMPREF1261_RS08990,-0.758690345885612,1.54421090782337E-18
gene-HMPREF1261_RS02275,-0.759212072090448,0.00967258824689
gene-HMPREF1261_RS09260,-0.759885184650955,2.94729010010245E-29
gene-HMPREF1261_RS13185,-0.760135811785767,1.81747913627006E-05
gene-HMPREF1261_RS09665,-0.761472380059647,1.23788269146961E-15
gene-HMPREF1261_RS02220,-0.761549764062097,0.366314300401654
gene-HMPREF1261_RS06205,-0.762361587827368,5.62466740672605E-21
gene-HMPREF1261_RS01635,-0.764005284676995,2.81283396984817E-27
gene-HMPREF1261_RS08005,-0.768779782756213,2.31893733454302E-29
gene-HMPREF1261_RS06250,-0.769041091763008,1.93909972028448E-33
gene-HMPREF1261_RS03360,-0.772003771897925,2.3376604997885E-05
gene-HMPREF1261_RS01625,-0.774727281458436,5.56953298444608E-29
gene-HMPREF1261_RS07825,-0.778695300137516,4.23986683654238E-06
gene-HMPREF1261_RS07285,-0.782695946873924,5.22217410027042E-15
gene-HMPREF1261_RS05295,-0.787011393769026,6.02632032409385E-13
gene-HMPREF1261_RS10915,-0.787574953636959,0.603901050376537
gene-HMPREF1261_RS07550,-0.793859864055825,0.002545871559853
gene-HMPREF1261_RS04610,-0.794716604983047,0.132849272629221
gene-HMPREF1261_RS01275,-0.798257424950512,0.000273317540167
gene-HMPREF1261_RS05115,-0.799603627937062,0.002999932868476
gene-HMPREF1261_RS07890,-0.801008123066365,3.09036204389034E-26
gene-HMPREF1261_RS04260,-0.803188197748348,0.000489907326419
gene-HMPREF1261_RS02960,-0.804041951606431,5.6820085435498E-05
gene-HMPREF1261_RS10480,-0.80531665732667,7.95814226797168E-08
gene-HMPREF1261_RS07030,-0.805391466507605,1.47406896072247E-12
gene-HMPREF1261_RS08480,-0.805678132676338,1.91819888408108E-28
gene-HMPREF1261_RS01725,-0.805857430194911,3.14296596866154E-05
gene-HMPREF1261_RS04120,-0.807422924303863,3.35956092689094E-05
gene-HMPREF1261_RS09930,-0.807969929563107,7.71068920136332E-22
gene-HMPREF1261_RS02010,-0.808166258893507,0.021215444871769
gene-HMPREF1261_RS04250,-0.808370174453883,3.09188385724631E-15
gene-HMPREF1261_RS00200,-0.816274656493682,0.088450540317403
gene-HMPREF1261_RS11515,-0.816462857769856,9.17268692445217E-10
gene-HMPREF1261_RS10645,-0.817962518774961,1.89249281058683E-11
gene-HMPREF1261_RS02600,-0.819263325337583,5.17606867700019E-13
gene-HMPREF1261_RS07150,-0.819621379603154,5.55943635789338E-22
gene-HMPREF1261_RS02935,-0.819976005518353,8.06357282442292E-18
gene-HMPREF1261_RS06630,-0.821172283319675,2.13768944756068E-15
gene-HMPREF1261_RS02085,-0.82628344094074,0.203916348025475
gene-HMPREF1261_RS11645,-0.828286666230197,1.61860446434777E-29
gene-HMPREF1261_RS04835,-0.830319744500337,2.81355475544482E-28
gene-HMPREF1261_RS11650,-0.833697239286567,3.12225468761078E-16
gene-HMPREF1261_RS02755,-0.835375555424042,5.48480679072729E-17
gene-HMPREF1261_RS11195,-0.835936778996877,1.43438965492533E-12
gene-HMPREF1261_RS02130,-0.836515136682841,0.034661656836508
gene-HMPREF1261_RS00825,-0.836541636660134,8.13734742248096E-18
gene-HMPREF1261_RS06715,-0.837697663825981,6.14993977534365E-23
gene-HMPREF1261_RS04970,-0.838904124161785,7.11978010283165E-24
gene-HMPREF1261_RS09935,-0.840420303761434,7.07608495767525E-05
gene-HMPREF1261_RS05540,-0.842327986028065,8.95374122322346E-12
gene-HMPREF1261_RS09450,-0.843059819220084,7.78504206932398E-22
gene-HMPREF1261_RS11585,-0.844202818817279,2.72987893120962E-06
gene-HMPREF1261_RS05305,-0.846177574110947,0.004602499756306
gene-HMPREF1261_RS05225,-0.852887669088596,6.9403184525507E-05
gene-HMPREF1261_RS02820,-0.853023374393129,0.064563039075003
gene-HMPREF1261_RS03355,-0.854888803334944,1.56911089910267E-05
gene-HMPREF1261_RS03995,-0.855967855652765,3.84320656417068E-09
gene-HMPREF1261_RS05190,-0.861694962103743,6.63543335075622E-35
gene-HMPREF1261_RS06060,-0.864397106575036,0.433352375170943
gene-HMPREF1261_RS11370,-0.864738377226272,3.28997908950037E-19
gene-HMPREF1261_RS04795,-0.867517025049217,0.049786404878419
gene-HMPREF1261_RS00560,-0.86896600894128,0.011043729097339
gene-HMPREF1261_RS03945,-0.873413704339476,1.97933271664844E-06
gene-HMPREF1261_RS00470,-0.87395841040605,0.059442322794929
gene-HMPREF1261_RS00870,-0.874550128324679,1.59661811068242E-31
gene-HMPREF1261_RS03180,-0.875958867687046,2.90664260732175E-22
gene-HMPREF1261_RS10805,-0.876690247674657,4.94001445326226E-38
gene-HMPREF1261_RS09030,-0.877805699677914,1.67270818785087E-25
gene-HMPREF1261_RS07855,-0.881459917742034,0.548663234352008
gene-HMPREF1261_RS02370,-0.881544721650574,0.002812158035384
gene-HMPREF1261_RS06975,-0.882951010414257,0.025826000161993
gene-HMPREF1261_RS04630,-0.88480724839054,0.309278125591287
gene-HMPREF1261_RS05185,-0.888602604269331,3.07549203510802E-24
gene-HMPREF1261_RS11285,-0.900015456476715,2.24738274068031E-26
gene-HMPREF1261_RS03950,-0.900535847617862,0.000508090517887
gene-HMPREF1261_RS09940,-0.904493067391105,3.54805696570972E-23
gene-HMPREF1261_RS12960,-0.905515621383267,0.364300640614551
gene-HMPREF1261_RS07810,-0.910815769066713,2.64614200337915E-24
gene-HMPREF1261_RS09925,-0.918873009487742,3.25072702485346E-30
gene-HMPREF1261_RS09950,-0.921456074778843,8.07909877105905E-24
gene-HMPREF1261_RS03290,-0.922353991814379,8.09310719770675E-11
gene-HMPREF1261_RS04115,-0.925928376424362,2.71850539267397E-09
gene-HMPREF1261_RS11500,-0.928876333505818,1.03150740785624E-15
gene-HMPREF1261_RS10230,-0.929687276548421,2.52514177349137E-33
gene-HMPREF1261_RS05635,-0.931586115029826,0.120017902766399
gene-HMPREF1261_RS10185,-0.932148285480039,7.01059469948164E-28
gene-HMPREF1261_RS04270,-0.941291108847632,5.37419141687591E-42
gene-HMPREF1261_RS10395,-0.94672043611565,1.62406158739779E-21
gene-HMPREF1261_RS03210,-0.954894430286875,2.54137274123837E-08
gene-HMPREF1261_RS04000,-0.955835825405511,9.10235675194424E-29
gene-HMPREF1261_RS12025,-0.976285780908935,0.003219380116041
gene-HMPREF1261_RS04700,-0.97837886382557,1.86703365402439E-14
gene-HMPREF1261_RS00105,-0.978771112293313,5.37890220969695E-16
gene-HMPREF1261_RS08485,-0.983576203093004,1.09290432104308E-30
gene-HMPREF1261_RS04830,-0.983780153222279,5.86290825682058E-25
gene-HMPREF1261_RS02070,-0.984951892007398,0.015071614256692
gene-HMPREF1261_RS04450,-0.9860610063309,6.25991505510417E-46
gene-HMPREF1261_RS06645,-0.987224487121219,2.40415815592112E-22
gene-HMPREF1261_RS11635,-0.999972235913438,1.58987522242897E-14
gene-HMPREF1261_RS11570,-1.00186299172989,3.60770973965803E-09
gene-HMPREF1261_RS09705,-1.00298793343934,1.27209684747297E-05
gene-HMPREF1261_RS13160,-1.00598978161916,0.001559235021018
gene-HMPREF1261_RS04030,-1.00659561936354,4.15620721603343E-13
gene-HMPREF1261_RS00070,-1.00673187815838,2.79371030765468E-24
gene-HMPREF1261_RS00620,-1.00742337999746,4.42968187148515E-29
gene-HMPREF1261_RS12930,-1.01016426814161,0.015074659554669
gene-HMPREF1261_RS02195,-1.0108232606585,0.147774831499116
gene-HMPREF1261_RS04525,-1.01232380409292,5.05936216519562E-18
gene-HMPREF1261_RS05180,-1.01634348171238,1.38332183769957E-21
gene-HMPREF1261_RS05085,-1.0166731756707,1.57984895619496E-24
gene-HMPREF1261_RS02585,-1.01817778521486,5.86638278463789E-28
gene-HMPREF1261_RS12255,-1.0187990736955,0.001475378973573
gene-HMPREF1261_RS04785,-1.02227126197067,4.05058396326805E-14
gene-HMPREF1261_RS09060,-1.02783886149724,0.000209081254393
gene-HMPREF1261_RS04385,-1.03781221133392,5.60937679021487E-46
gene-HMPREF1261_RS08315,-1.0402150589527,6.48913529279777E-10
gene-HMPREF1261_RS04505,-1.04295299430611,9.27705136178356E-43
gene-HMPREF1261_RS05090,-1.04335231265809,3.09809252781972E-09
gene-HMPREF1261_RS09775,-1.0477093268069,4.37630674293812E-19
gene-HMPREF1261_RS04635,-1.0495378510776,1.73097831022526E-49
gene-HMPREF1261_RS08450,-1.05010566246487,0.528618270627088
gene-HMPREF1261_RS04825,-1.05101323807675,1.02814244877047E-23
gene-HMPREF1261_RS04530,-1.0514456948011,7.09511358980777E-42
gene-HMPREF1261_RS11590,-1.05247812383069,2.38618410727491E-12
gene-HMPREF1261_RS05315,-1.05268066028187,1.33076263893065E-14
gene-HMPREF1261_RS01630,-1.05505392120136,8.28899786817854E-54
gene-HMPREF1261_RS00155,-1.05529891032437,2.07798410580838E-28
gene-HMPREF1261_RS03405,-1.05867972643793,0.001997714238076
gene-HMPREF1261_RS08665,-1.0595262303095,7.84538511347972E-27
gene-HMPREF1261_RS01960,-1.06040811141742,1.76366440406364E-15
gene-HMPREF1261_RS11580,-1.06430875128798,1.1156592265028E-10
gene-HMPREF1261_RS00405,-1.06518043016824,1.77288684094287E-16
gene-HMPREF1261_RS04170,-1.07025781891984,4.80754249201608E-63
gene-HMPREF1261_RS03990,-1.0751011720904,1.97364603236059E-26
gene-HMPREF1261_RS11595,-1.07539616535548,2.96531314617029E-21
gene-HMPREF1261_RS08960,-1.0773726783766,4.34591265346121E-70
gene-HMPREF1261_RS10620,-1.09091562492651,0.289786676410784
gene-HMPREF1261_RS06880,-1.09116948749048,0.000281633713143
gene-HMPREF1261_RS02700,-1.09289505623944,0.025369201156925
gene-HMPREF1261_RS04165,-1.09420902498197,6.50262055365983E-48
gene-HMPREF1261_RS03375,-1.09447045107704,1.38332183769957E-21
gene-HMPREF1261_RS10920,-1.09722651727584,0.055318157255382
gene-HMPREF1261_RS02645,-1.09746922656773,4.1095029156195E-06
gene-HMPREF1261_RS03370,-1.09829410101264,0.03121555462077
gene-HMPREF1261_RS05055,-1.09978231182003,3.32446433585813E-33
gene-HMPREF1261_RS10925,-1.10145732642064,0.00142135476038
gene-HMPREF1261_RS06720,-1.1033609906074,1.96656664537479E-16
gene-HMPREF1261_RS04625,-1.10879748124517,0.133144231080909
gene-HMPREF1261_RS08970,-1.11043631275553,2.85668649375707E-69
gene-HMPREF1261_RS00370,-1.11110097706255,5.48491972912369E-34
gene-HMPREF1261_RS05300,-1.1138778329635,5.30058290484211E-15
gene-HMPREF1261_RS04645,-1.11482979509904,7.32375972546368E-31
gene-HMPREF1261_RS02605,-1.11595983720679,3.086080856399E-32
gene-HMPREF1261_RS09025,-1.11609023404395,8.27529270505863E-33
gene-HMPREF1261_RS00685,-1.11835390309535,1.33517263479276E-08
gene-HMPREF1261_RS04570,-1.11876064772908,5.75370662737898E-51
gene-HMPREF1261_RS09040,-1.1196004165246,3.00851280884781E-77
gene-HMPREF1261_RS03860,-1.12347870025161,2.88166501097306E-19
gene-HMPREF1261_RS10820,-1.12447204250569,0.039304307258948
gene-HMPREF1261_RS00100,-1.13771104003692,5.68113013812922E-39
gene-HMPREF1261_RS06855,-1.14568066519673,6.59710795015896E-27
gene-HMPREF1261_RS05670,-1.15257544155978,0.221359570610002
gene-HMPREF1261_RS05945,-1.15426233888231,0.000613527759672
gene-HMPREF1261_RS05610,-1.15544593663761,8.64014592020317E-20
gene-HMPREF1261_RS10600,-1.16478916097783,3.56241212280142E-42
gene-HMPREF1261_RS06850,-1.17721232949972,2.60467053105384E-07
gene-HMPREF1261_RS07220,-1.17782037236395,1.51981540301485E-60
gene-HMPREF1261_RS08020,-1.18364306104161,6.12483669374173E-22
gene-HMPREF1261_RS00460,-1.18442224496912,1.46678525640012E-14
gene-HMPREF1261_RS12035,-1.19287158995013,7.6796761095836E-21
gene-HMPREF1261_RS00860,-1.19315875806147,8.45023263293478E-16
gene-HMPREF1261_RS05710,-1.19446870318004,0.001874636894475
gene-HMPREF1261_RS11560,-1.21292180020172,7.4340194957839E-19
gene-HMPREF1261_RS11375,-1.22052112637769,5.28754756224496E-28
gene-HMPREF1261_RS00480,-1.22163606423324,4.41669805242868E-15
gene-HMPREF1261_RS10910,-1.22271146963347,0.004631897283267
gene-HMPREF1261_RS08965,-1.22428408748555,1.14990118474309E-81
gene-HMPREF1261_RS10515,-1.22901588352185,1.29084599265507E-11
gene-HMPREF1261_RS03985,-1.23080367318401,1.91367115874044E-20
gene-HMPREF1261_RS04520,-1.24733152273343,6.59019411785036E-70
gene-HMPREF1261_RS05465,-1.24807017825389,2.11788609051045E-13
gene-HMPREF1261_RS10075,-1.25519644810559,1.17094782241751E-19
gene-HMPREF1261_RS00750,-1.25786327360644,1.03790230821289E-07
gene-HMPREF1261_RS00555,-1.26393526233854,1.27436539231203E-05
gene-HMPREF1261_RS00775,-1.26970930696649,0.037817515819556
gene-HMPREF1261_RS04380,-1.27584891063969,6.81335646840912E-64
gene-HMPREF1261_RS11505,-1.27590900946837,3.78544803867003E-45
gene-HMPREF1261_RS07990,-1.27802056287945,3.41312374529185E-14
gene-HMPREF1261_RS04585,-1.28530007748457,1.60710218495875E-68
gene-HMPREF1261_RS10245,-1.28583373921654,9.34203785791195E-38
gene-HMPREF1261_RS11245,-1.2877438244232,1.56375821360943E-20
gene-HMPREF1261_RS06870,-1.29277108882709,0.000173221200752
gene-HMPREF1261_RS00865,-1.29301984307216,9.64652396109971E-38
gene-HMPREF1261_RS10125,-1.29516914506291,6.6301413585219E-14
gene-HMPREF1261_RS04715,-1.29630211494523,3.81648032269613E-07
gene-HMPREF1261_RS05825,-1.29693861351064,0.005225088949266
gene-HMPREF1261_RS04485,-1.30356481265784,1.70734476628336E-05
gene-HMPREF1261_RS04295,-1.30603896794666,1.64177722530557E-25
gene-HMPREF1261_RS04350,-1.31462144499727,6.75586517966605E-77
gene-HMPREF1261_RS11935,-1.31641307408718,2.91488412811315E-40
gene-HMPREF1261_RS04275,-1.31783505632551,1.23871767704013E-77
gene-HMPREF1261_RS04515,-1.32306777178547,8.39936811673874E-58
gene-HMPREF1261_RS08265,-1.33882532865098,1.02882732896158E-27
gene-HMPREF1261_RS04355,-1.34265585986002,2.50209031659782E-54
gene-HMPREF1261_RS10810,-1.34265684313775,0.024876117558075
gene-HMPREF1261_RS01715,-1.34407583089948,1.05618373578837E-06
gene-HMPREF1261_RS07225,-1.34757085268059,4.84694275745257E-54
gene-HMPREF1261_RS10630,-1.35016779482411,0.194956012711197
gene-HMPREF1261_RS05885,-1.35025786806421,2.95538407429639E-33
gene-HMPREF1261_RS07650,-1.36912159171511,4.64940058785874E-33
gene-HMPREF1261_RS09150,-1.3773461579952,8.29600241491676E-12
gene-HMPREF1261_RS10610,-1.38199269014904,1.39906784444764E-10
gene-HMPREF1261_RS03035,-1.38278788988211,0.156400912123884
gene-HMPREF1261_RS04360,-1.38763215248674,1.57382219377215E-78
gene-HMPREF1261_RS04575,-1.38807543766647,1.71452248476093E-98
gene-HMPREF1261_RS06845,-1.40782602495602,8.2466185905811E-35
gene-HMPREF1261_RS01795,-1.42164934389594,4.77786090173178E-20
gene-HMPREF1261_RS08155,-1.42513475132526,3.78544803867003E-45
gene-HMPREF1261_RS01280,-1.43353828482073,0.000146285616488
gene-HMPREF1261_RS06025,-1.43498409426275,2.04968554219849E-47
gene-HMPREF1261_RS04960,-1.43746052373538,1.02933556196482E-22
gene-HMPREF1261_RS00090,-1.44010578973312,9.50600840875252E-57
gene-HMPREF1261_RS00475,-1.44713668872085,1.57616559078252E-19
gene-HMPREF1261_RS08320,-1.4585925270444,4.11578655189185E-18
gene-HMPREF1261_RS04510,-1.46453846848349,4.43918660293882E-91
gene-HMPREF1261_RS04375,-1.46849555014335,1.06772407768746E-75
gene-HMPREF1261_RS06035,-1.47466151442781,3.15789344608083E-56
gene-HMPREF1261_RS04675,-1.4835007844322,6.74155511396855E-30
gene-HMPREF1261_RS01750,-1.49170607624955,1.08304082011316E-14
gene-HMPREF1261_RS05460,-1.49653257885644,6.35875555151047E-16
gene-HMPREF1261_RS00095,-1.52306213689125,4.87160416728526E-67
gene-HMPREF1261_RS06625,-1.52471636561944,5.80655374903184E-46
gene-HMPREF1261_RS04605,-1.52477654654069,0.219098821394337
gene-HMPREF1261_RS00085,-1.54637123649313,1.45627523869326E-45
gene-HMPREF1261_RS12430,-1.55835261227703,1.53803943119585E-23
gene-HMPREF1261_RS11930,-1.56454566825555,4.06401506087359E-61
gene-HMPREF1261_RS09035,-1.59503799395569,1.77117917866007E-38
gene-HMPREF1261_RS10510,-1.59619431962965,1.89527353576232E-66
gene-HMPREF1261_RS06610,-1.59838605664295,4.49170001981338E-14
gene-HMPREF1261_RS05455,-1.60036147134262,3.2176195817307E-07
gene-HMPREF1261_RS12515,-1.60059646659743,1.31930533809726E-11
gene-HMPREF1261_RS04710,-1.6008113823104,5.95479942036281E-20
gene-HMPREF1261_RS06615,-1.61865308196556,3.58955064270893E-15
gene-HMPREF1261_RS00945,-1.62017353571576,5.62807312813403E-41
gene-HMPREF1261_RS12030,-1.62279654759635,1.28904537390391E-09
gene-HMPREF1261_RS11575,-1.63840034565531,1.25216561741476E-15
gene-HMPREF1261_RS10505,-1.6424371400054,1.56196361401735E-100
gene-HMPREF1261_RS04590,-1.66305110497109,2.4163927266705E-74
gene-HMPREF1261_RS04965,-1.66439918008903,8.28949770290552E-33
gene-HMPREF1261_RS00940,-1.67992887344057,8.2133952392418E-39
gene-HMPREF1261_RS04365,-1.68400149322921,7.08159132333294E-116
gene-HMPREF1261_RS01270,-1.69174045631978,2.45552493238968E-25
gene-HMPREF1261_RS07230,-1.73328269631772,2.69253166245621E-102
gene-HMPREF1261_RS06620,-1.74375154995106,1.42179075026331E-23
gene-HMPREF1261_RS04600,-1.75816154839549,1.81403678848873E-10
gene-HMPREF1261_RS10605,-1.770990938189,2.70332408834706E-40
gene-HMPREF1261_RS04370,-1.77436756251558,8.48169603039018E-112
gene-HMPREF1261_RS04580,-1.78653884683998,6.23801879621906E-131
gene-HMPREF1261_RS04640,-1.78998030824474,1.16246548479241E-95
gene-HMPREF1261_RS04305,-1.81289211866074,4.13159592333208E-46
gene-HMPREF1261_RS04705,-1.85320214911879,1.14300993583505E-19
gene-HMPREF1261_RS00935,-1.89658532278658,8.33670316365631E-41
gene-HMPREF1261_RS02695,-1.92907698062553,9.48787878548531E-37
gene-HMPREF1261_RS02740,-2.17522098231892,2.23695745820186E-134
gene-HMPREF1261_RS04300,-2.27662694513031,2.13972366232817E-58
gene-HMPREF1261_RS07240,-2.32464956960906,3.08969863925278E-249
gene-HMPREF1261_RS12385,-2.32749818819436,0.05727721723811
gene-HMPREF1261_RS07245,-2.41114798132683,2.31491112412237E-236
gene-HMPREF1261_RS07235,-2.44514193135009,4.23046237907962E-306
gene-HMPREF1261_RS01400,-2.57347593737285,2.56001418838353E-210
gene-HMPREF1261_RS10815,-2.72986507312627,4.93971654691564E-209
gene-HMPREF1261_RS11115,-2.83606638908887,0
gene-HMPREF1261_RS11105,-3.11715902581404,0
gene-HMPREF1261_RS03410,-3.26298714123298,0
gene-HMPREF1261_RS10285,-3.28137969986241,3.54127092078267E-136
gene-HMPREF1261_RS03660,-3.57749168139426,0
gene-HMPREF1261_RS11110,-3.62313486511744,0
gene-HMPREF1261_RS10280,-3.65742596645949,9.87917276245777E-16
gene-HMPREF1261_RS03670,-4.01749935594827,0
gene-HMPREF1261_RS03665,-4.06003106819751,0
gene-HMPREF1261_RS11770,,
gene-HMPREF1261_RS00320,,
gene-HMPREF1261_RS00435,,
gene-HMPREF1261_RS00430,,
gene-HMPREF1261_RS00445,,
